index,text,label
5749,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, right! The pet store owner had 5 cats, so the total number of animals left is 5+6+6+8 = 25.
",generic
5750,"
The following is a fragment of a conversation between a student and a teacher:
Teacher: Excellent!
",generic
5751,"
The following is a fragment of a conversation between a student and a teacher:
Student: Sure. On Friday, Hank opened his used-bicycle store with a stock of 0 bicycles. He then sold 10 bicycles and bought an additional 15 to fix up, so the net increase was 0 + 10 - 15 = -5 bicycles. On Saturday, he sold 12 bicycles and bought 8 more, so the net increase was -5 + 8 - 12 = -9 bicycles. And on Sunday, he sold 9 bicycles and bought 11 more, so the net increase was -9 + 11 - 9 = 3 bicycles. Therefore, the net increase in the number of bicycles in stock over the three days was 3 - (-5) = 8 bicycles.
",probing
5752,"
The following is a fragment of a conversation between a student and a teacher:
Student: Selling is negative, and buying is positive. So on Friday, the net increase was 0 + (-10) + 15 = 5 bicycles. On Saturday, the net increase was 5 + (-12) + 8 = 1 bicycle. And on Sunday, the net increase was 1 + (-9) + 11 = 3 bicycles. Therefore, the net increase in the number of bicycles in stock over the three days was 3 - 5 = -2 bicycles.
",probing
5753,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I see that by carrying the inventory over from the previous day, the net increase in the number of bicycles in stock over the three days is the total number of bicycles sold minus the total number of bicycles bought. So the net increase in the number of bicycles in stock over the three days was 10 - (15 + 12 + 11) = -8 bicycles.
",probing
5754,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I said that on Sunday there were 3 bicycles.
",probing
5755,"
The following is a fragment of a conversation between a student and a teacher:
Student: I needed more steps after this to calculate the net increase in the number of bicycles in stock over the three days. To do this, I needed to subtract the total number of bicycles bought from the total number of bicycles sold. So the net increase in the number of bicycles in stock over the three days was 10 - (15 + 12 + 11) = -8 bicycles.
",probing
5756,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I see! I don't need to subtract the total number of bicycles bought from the total number of bicycles sold. I can just add the number of bicycles Hank bought on each day and subtract the number of bicycles he sold on each day to get the net increase in the number of bicycles in stock over the three days. So the net increase in the number of bicycles in stock over the three days was 0 + 15 - 10 + 8 - 12 + 11 - 9 = 13 bicycles.
",focus
5757,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I made a math error. The net increase in the number of bicycles in stock over the three days should be 0 + 15 - 10 + 8 - 12 + 11 - 9 = 8 bicycles.
",focus
5758,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I can. The net increase in the number of bicycles in stock over the three days should be 0 + 10 - 10 + 15 - 12 + 8 - 9 + 11 = 8 bicycles.
",telling
5759,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I see. The net increase in the number of bicycles in stock over the three days should be 0 + 10 - 10 + 15 - 12 + 8 - 9 + 11 = 8 bicycles.
",telling
5760,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I see. The net increase in the number of bicycles in stock over the three days should be 0 + 15 - 10 + 8 - 12 + 11 - 9 = 3 bicycles.
",generic
5761,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I understand now.
The cost of 1 dozen pineapples is 12 x $1.25 = $15.
So, the cost of the pineapples without shipping is $15.
The cost of shipping is given as $21.
They bought 12 pineapples for $15, so each pineapple cost $15/12 = $1.25.
Adding the shipping cost, each pineapple will end up costing $1.25 + $21/12 = $1.75.
1.75
",probing
5762,"
The following is a fragment of a conversation between a student and a teacher:
Student: The result is $1.75.
",probing
5763,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I am using my calculator. The result is $1.75.
",probing
5764,"
The following is a fragment of a conversation between a student and a teacher:
Student: 21/12 = 1.75.
",focus
5765,"
The following is a fragment of a conversation between a student and a teacher:
Student: 1.25 + 1.75 = 3.00.
",generic
5766,"
The following is a fragment of a conversation between a student and a teacher:
Student: The cost of 1 dozen pineapples is 12 x $1.25 = $15. So, the cost of the pineapples without shipping is $15. The cost of shipping is given as $21. They bought 12 pineapples for $15, so each pineapple cost $15/12 = $1.25. Adding the shipping cost, each pineapple will end up costing $1.25 + $21/12 = $1.75. Therefore, each pineapple will end up costing $1.75.
",telling
5767,"
The following is a fragment of a conversation between a student and a teacher:
Student: Oh, I see now. The cost of 1 dozen pineapples is 12 x $1.25 = $15. So, the cost of the pineapples without shipping is $15. The cost of shipping is given as $21. They bought 12 pineapples for $15, so each pineapple cost $15/12 = $1.25. Adding the shipping cost, each pineapple will end up costing $1.25 + $21/12 = $3.00. Therefore, each pineapple will end up costing $3.00.
",generic
5768,"
The following is a fragment of a conversation between a student and a teacher:
Student: Yes, I multiplied the cost per day for the hotel times 2 again in the third step because I thought that Jamie and Oliver would need to pay for the hotel for each of the 3 days. So, I multiplied the cost per day times 2 people times 3 days.
",probing
